timestamp,trial_id,inspection_point_id,state,tcp_x,tcp_y,tcp_z,tcp_rx,tcp_ry,tcp_rz,base_fx,base_fy,base_fz,base_tx,base_ty,base_tz,base_dfx,base_dfy,base_dfz,base_dtx,base_dty,base_dtz,tool_fx,tool_fy,tool_fz,tool_tx,tool_ty,tool_tz,tool_dfx,tool_dfy,tool_dfz,tool_dtx,tool_dty,tool_dtz,entry_force_n,entry_depth_mm,pull_force_n,pull_displacement_mm,gripper_width,gripper_state
2026-09-21T08:59:58.205+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,673.2693481445312,60.54602813720703,486.70556640625,178.59938049316406,-89.77754974365234,-179.94131469726562,-2.7662,-2.4877,1.1155,0.2122,-0.0052,0.0008,0.0591,0.0219,0.0076,0.0323,-0.0008,0.0001,-1.1286,-2.5534,-2.7002,0.2122,-0.0052,0.0008,-0.0073,0.0233,0.0586,0.0323,-0.0008,0.0001,0.0591,-0.0049,,,109.1,moving
2026-09-21T08:59:58.260+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,673.2669067382812,60.54309844970703,486.71002197265625,178.59938049316406,-89.77729797363281,-179.94180297851562,-2.6311,-2.5216,1.1108,0.2672,-0.0065,0.001,0.1943,-0.0121,0.0028,0.0873,-0.0021,0.0003,-1.1234,-2.584,-2.5643,0.2672,-0.0065,0.001,-0.002,-0.0073,0.1945,0.0873,-0.0021,0.0003,0.1943,-0.0074,,,108.0,moving
2026-09-21T08:59:58.316+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,673.271484375,60.53961181640625,486.7174377441406,178.5998077392578,-89.77696228027344,-179.94378662109375,-2.6311,-2.5216,1.1108,0.2672,-0.0065,0.001,0.1943,-0.0121,0.0028,0.0873,-0.0021,0.0003,-1.1234,-2.584,-2.5643,0.2672,-0.0065,0.001,-0.002,-0.0073,0.1945,0.0873,-0.0021,0.0003,0.1943,-0.0028,,,106.9,moving
2026-09-21T08:59:58.373+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,673.3343505859375,60.536109924316406,486.8801574707031,178.6012420654297,-89.76399230957031,-179.9517059326172,-2.9727,-2.4481,0.9558,0.3409,-0.0083,0.0013,-0.1474,0.0614,-0.1522,0.161,-0.0039,0.0006,-0.9698,-2.5191,-2.9081,0.3409,-0.0083,0.0013,0.1516,0.0576,-0.1493,0.161,-0.0039,0.0006,0.1474,0.0601,,,105.2,moving
2026-09-21T08:59:58.428+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,673.5999145507812,60.538761138916016,487.1722106933594,178.60232543945312,-89.74108123779297,-179.95687866210938,-2.9727,-2.4481,0.9558,0.3409,-0.0083,0.0013,-0.1474,0.0614,-0.1522,0.161,-0.0039,0.0006,-0.9698,-2.5191,-2.9081,0.3409,-0.0083,0.0013,0.1516,0.0576,-0.1493,0.161,-0.0039,0.0006,0.1474,0.3256,,,103.1,moving
2026-09-21T08:59:58.484+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,674.0617065429688,60.545074462890625,487.11907958984375,178.60275268554688,-89.74641418457031,-179.95262145996094,-4.2147,-2.2254,1.2119,0.3395,-0.0083,0.0015,-1.3894,0.2842,0.1039,0.1596,-0.0039,0.0008,-1.2324,-2.3265,-4.1537,0.3395,-0.0083,0.0015,-0.1111,0.2502,-1.3949,0.1596,-0.0039,0.0008,1.3894,0.7874,,,100.7,moving
2026-09-21T08:59:58.541+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,674.6421508789062,60.53987503051758,487.0640869140625,178.60150146484375,-89.75189208984375,-179.94898986816406,-4.2147,-2.2254,1.2119,0.3395,-0.0083,0.0015,-1.3894,0.2842,0.1039,0.1596,-0.0039,0.0008,-1.2324,-2.3265,-4.1537,0.3395,-0.0083,0.0015,-0.1111,0.2502,-1.3949,0.1596,-0.0039,0.0008,1.3894,1.3679,,,99.1,moving
2026-09-21T08:59:58.596+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,675.226806640625,60.55034255981445,487.034912109375,178.6018524169922,-89.75530242919922,-179.9485626220703,-3.7356,-2.0495,1.211,0.318,-0.0078,0.0014,-0.9102,0.46,0.1031,0.1381,-0.0034,0.0007,-1.2287,-2.139,-3.6792,0.318,-0.0078,0.0014,-0.1074,0.4377,-0.9204,0.1381,-0.0034,0.0007,0.9102,1.9525,,,97.7,moving
2026-09-21T08:59:58.653+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,675.810791015625,60.567073822021484,487.01953125,178.60324096679688,-89.75691986083984,-179.94483947753906,-3.7356,-2.0495,1.211,0.318,-0.0078,0.0014,-0.9102,0.46,0.1031,0.1381,-0.0034,0.0007,-1.2287,-2.139,-3.6792,0.318,-0.0078,0.0014,-0.1074,0.4377,-0.9204,0.1381,-0.0034,0.0007,0.9102,2.5365,,,95.4,moving
2026-09-21T08:59:58.708+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,676.3973999023438,60.56317138671875,486.8912048339844,178.6027374267578,-89.76771545410156,-179.94557189941406,-3.6776,-2.024,0.983,0.325,-0.0079,0.0014,-0.8523,0.4856,-0.125,0.1451,-0.0035,0.0007,-1.0004,-2.112,-3.623,0.325,-0.0079,0.0014,0.1209,0.4647,-0.8642,0.1451,-0.0035,0.0007,0.8523,3.1231,,,93.4,moving
2026-09-21T08:59:58.764+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,676.97265625,60.516929626464844,486.82720947265625,178.59861755371094,-89.77324676513672,-179.95262145996094,-3.1589,-1.9389,0.8963,0.339,-0.0083,0.0014,-0.3336,0.5706,-0.2117,0.1591,-0.0039,0.0007,-0.9103,-2.0149,-3.107,0.339,-0.0083,0.0014,0.2111,0.5618,-0.3482,0.1591,-0.0039,0.0007,0.3336,3.6984,,,92.1,moving
2026-09-21T08:59:58.820+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,677.5403442382812,60.489742279052734,486.8766174316406,178.5963897705078,-89.76908874511719,-179.95120239257812,-3.1589,-1.9389,0.8963,0.339,-0.0083,0.0014,-0.3336,0.5706,-0.2117,0.1591,-0.0039,0.0007,-0.9103,-2.0149,-3.107,0.339,-0.0083,0.0014,0.2111,0.5618,-0.3482,0.1591,-0.0039,0.0007,0.3336,4.2661,,,90.5,moving
2026-09-21T08:59:58.878+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,678.1317749023438,60.499176025390625,486.84429931640625,178.5967254638672,-89.77180480957031,-179.94911193847656,-3.6048,-1.9079,1.2399,0.3425,-0.0084,0.0014,-0.7794,0.6016,0.1319,0.1626,-0.004,0.0007,-1.2559,-1.9945,-3.552,0.3425,-0.0084,0.0014,-0.1345,0.5822,-0.7932,0.1626,-0.004,0.0007,0.7794,4.8575,,,89.2,moving
2026-09-21T08:59:58.933+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,678.6917724609375,60.50710678100586,486.8426208496094,178.5970916748047,-89.77195739746094,-179.95156860351562,-3.6048,-1.9079,1.2399,0.3425,-0.0084,0.0014,-0.7794,0.6016,0.1319,0.1626,-0.004,0.0007,-1.2559,-1.9945,-3.552,0.3425,-0.0084,0.0014,-0.1345,0.5822,-0.7932,0.1626,-0.004,0.0007,0.7794,5.4175,,,86.7,moving
2026-09-21T08:59:58.988+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,679.2305908203125,60.489784240722656,486.87506103515625,178.59571838378906,-89.76896667480469,-179.9461669921875,-3.5336,-1.9241,1.0016,0.3481,-0.0085,0.0014,-0.7083,0.5854,-0.1063,0.1682,-0.0041,0.0007,-1.0175,-2.0092,-3.4814,0.3481,-0.0085,0.0014,0.1038,0.5675,-0.7226,0.1682,-0.0041,0.0007,0.7083,5.9563,,,84.0,moving
2026-09-21T08:59:59.043+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,679.795654296875,60.46282196044922,486.9046630859375,178.5930938720703,-89.76641082763672,-179.94378662109375,-3.5336,-1.9241,1.0016,0.3481,-0.0085,0.0014,-0.7083,0.5854,-0.1063,0.1682,-0.0041,0.0007,-1.0175,-2.0092,-3.4814,0.3481,-0.0085,0.0014,0.1038,0.5675,-0.7226,0.1682,-0.0041,0.0007,0.7083,6.5214,,,82.1,moving
2026-09-21T08:59:59.098+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,680.3468627929688,60.46184539794922,486.9464111328125,178.5927734375,-89.76301574707031,-179.94564819335938,-3.3776,-1.9225,0.9545,0.3527,-0.0087,0.0014,-0.5523,0.587,-0.1535,0.1728,-0.0043,0.0007,-0.9699,-2.004,-3.3254,0.3527,-0.0087,0.0014,0.1514,0.5727,-0.5666,0.1728,-0.0043,0.0007,0.5523,7.0726,,,80.3,moving
2026-09-21T08:59:59.153+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,680.8765258789062,60.489463806152344,486.8207092285156,178.59544372558594,-89.77308654785156,-179.94552612304688,-3.3776,-1.9225,0.9545,0.3527,-0.0087,0.0014,-0.5523,0.587,-0.1535,0.1728,-0.0043,0.0007,-0.9699,-2.004,-3.3254,0.3527,-0.0087,0.0014,0.1514,0.5727,-0.5666,0.1728,-0.0043,0.0007,0.5523,7.6022,,,76.9,moving
2026-09-21T08:59:59.208+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,681.4359741210938,60.523345947265625,486.7815246582031,178.5980987548828,-89.77639770507812,-179.9470672607422,-3.7386,-1.9545,1.2212,0.3647,-0.009,0.0015,-0.9133,0.555,0.1133,0.1848,-0.0046,0.0008,-1.2377,-2.0443,-3.6847,0.3647,-0.009,0.0015,-0.1164,0.5323,-0.9259,0.1848,-0.0046,0.0008,0.9133,8.1617,,,74.2,moving
2026-09-21T08:59:59.263+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,681.99951171875,60.54109573364258,486.8280029296875,178.59939575195312,-89.77286529541016,-179.94967651367188,-3.7254,-1.962,0.9276,0.3813,-0.0093,0.0015,-0.9001,0.5475,-0.1803,0.2014,-0.0049,0.0008,-0.944,-2.0516,-3.6726,0.3813,-0.0093,0.0015,0.1773,0.5251,-0.9138,0.2014,-0.0049,0.0008,0.9001,8.7252,,,72.2,moving
2026-09-21T08:59:59.318+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,682.5443115234375,60.524532318115234,486.8612976074219,178.59828186035156,-89.76994323730469,-179.9475860595703,-3.7254,-1.962,0.9276,0.3813,-0.0093,0.0015,-0.9001,0.5475,-0.1803,0.2014,-0.0049,0.0008,-0.944,-2.0516,-3.6726,0.3813,-0.0093,0.0015,0.1773,0.5251,-0.9138,0.2014,-0.0049,0.0008,0.9001,9.27,,,69.9,moving
2026-09-21T08:59:59.373+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,683.0948486328125,60.50027847290039,486.8528137207031,178.59637451171875,-89.77064514160156,-179.9448699951172,-3.4054,-1.9485,1.0205,0.3859,-0.0094,0.0015,-0.5801,0.561,-0.0875,0.206,-0.005,0.0008,-1.0359,-2.0304,-3.3525,0.3859,-0.0094,0.0015,0.0854,0.5463,-0.5937,0.206,-0.005,0.0008,0.5801,9.8206,,,65.9,moving
2026-09-21T08:59:59.430+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,683.6712036132812,60.50287628173828,486.76849365234375,178.59609985351562,-89.77766418457031,-179.94996643066406,-3.4054,-1.9485,1.0205,0.3859,-0.0094,0.0015,-0.5801,0.561,-0.0875,0.206,-0.005,0.0008,-1.0359,-2.0304,-3.3525,0.3859,-0.0094,0.0015,0.0854,0.5463,-0.5937,0.206,-0.005,0.0008,0.5801,10.3969,,,62.4,moving
2026-09-21T08:59:59.485+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,684.2362670898438,60.52718734741211,486.7535095214844,178.59814453125,-89.77879333496094,-179.9501190185547,-3.7504,-1.9738,1.114,0.3925,-0.0096,0.0015,-0.9251,0.5357,0.006,0.2126,-0.0052,0.0008,-1.13,-2.0641,-3.6966,0.3925,-0.0096,0.0015,-0.0087,0.5126,-0.9378,0.2126,-0.0052,0.0008,0.9251,10.962,,,58.9,moving
2026-09-21T08:59:59.541+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,684.7980346679688,60.54305648803711,486.81842041015625,178.5991973876953,-89.77337646484375,-179.94456481933594,-3.7504,-1.9738,1.114,0.3925,-0.0096,0.0015,-0.9251,0.5357,0.006,0.2126,-0.0052,0.0008,-1.13,-2.0641,-3.6966,0.3925,-0.0096,0.0015,-0.0087,0.5126,-0.9378,0.2126,-0.0052,0.0008,0.9251,11.5237,,,54.4,moving
2026-09-21T08:59:59.597+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,685.3458251953125,60.52894973754883,486.7327880859375,178.5977020263672,-89.78035736083984,-179.94671630859375,-3.5909,-1.9965,0.9201,0.3896,-0.0095,0.0015,-0.7655,0.513,-0.1879,0.2097,-0.0051,0.0008,-0.936,-2.0828,-3.5373,0.3896,-0.0095,0.0015,0.1853,0.4939,-0.7785,0.2097,-0.0051,0.0008,0.7655,12.0715,,,52.0,moving
2026-09-21T08:59:59.653+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,685.9048461914062,60.49211883544922,486.7082824707031,178.5947265625,-89.78203582763672,-179.947021484375,-3.5909,-1.9965,0.9201,0.3896,-0.0095,0.0015,-0.7655,0.513,-0.1879,0.2097,-0.0051,0.0008,-0.936,-2.0828,-3.5373,0.3896,-0.0095,0.0015,0.1853,0.4939,-0.7785,0.2097,-0.0051,0.0008,0.7655,12.6306,,,48.3,moving
2026-09-21T08:59:59.709+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,686.4598999023438,60.47794723510742,486.8005676269531,178.5935516357422,-89.77425384521484,-179.9416961669922,-3.4583,-1.9788,0.9435,0.3975,-0.0097,0.0015,-0.633,0.5307,-0.1644,0.2176,-0.0053,0.0008,-0.9584,-2.0621,-3.4051,0.3975,-0.0097,0.0015,0.1629,0.5146,-0.6463,0.2176,-0.0053,0.0008,0.633,13.1856,,,43.9,moving
2026-09-21T08:59:59.765+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,687.0321655273438,60.49171829223633,486.8103942871094,178.59445190429688,-89.77363586425781,-179.9417266845703,-4.0877,-2.0283,1.0354,0.3922,-0.0096,0.0015,-1.2624,0.4812,-0.0725,0.2123,-0.0052,0.0008,-1.0535,-2.1269,-4.0326,0.3922,-0.0096,0.0015,0.0678,0.4498,-1.2738,0.2123,-0.0052,0.0008,1.2624,13.7579,,,39.6,moving
2026-09-21T08:59:59.821+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,687.5940551757812,60.5142707824707,486.79022216796875,178.59637451171875,-89.7752914428711,-179.94651794433594,-4.0877,-2.0283,1.0354,0.3922,-0.0096,0.0015,-1.2624,0.4812,-0.0725,0.2123,-0.0052,0.0008,-1.0535,-2.1269,-4.0326,0.3922,-0.0096,0.0015,0.0678,0.4498,-1.2738,0.2123,-0.0052,0.0008,1.2624,14.3198,,,35.9,moving
2026-09-21T08:59:59.878+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,688.1422119140625,60.51988220214844,486.7825012207031,178.59713745117188,-89.77574920654297,-179.9459228515625,-3.5141,-2.0113,0.7959,0.3966,-0.0097,0.0016,-0.6888,0.4982,-0.312,0.2168,-0.0053,0.0009,-0.8114,-2.096,-3.4606,0.3966,-0.0097,0.0016,0.3099,0.4807,-0.7018,0.2168,-0.0053,0.0009,0.6888,14.8679,,,33.1,moving
2026-09-21T08:59:59.933+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,688.7086181640625,60.50020980834961,486.8060607910156,178.59519958496094,-89.77388763427734,-179.9429168701172,-3.5141,-2.0113,0.7959,0.3966,-0.0097,0.0016,-0.6888,0.4982,-0.312,0.2168,-0.0053,0.0009,-0.8114,-2.096,-3.4606,0.3966,-0.0097,0.0016,0.3099,0.4807,-0.7018,0.2168,-0.0053,0.0009,0.6888,15.4343,,,28.2,moving
2026-09-21T08:59:59.990+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,689.2823486328125,60.492088317871094,486.8492736816406,178.59423828125,-89.77049255371094,-179.9456329345703,-4.0528,-1.9656,1.0296,0.398,-0.0098,0.0016,-1.2274,0.5439,-0.0784,0.2181,-0.0054,0.0009,-1.0474,-2.0633,-3.9992,0.398,-0.0098,0.0016,0.0739,0.5134,-1.2404,0.2181,-0.0054,0.0009,1.2274,16.0081,,,24.1,moving
2026-09-21T09:00:00.045+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,689.8237915039062,60.5118408203125,486.76513671875,178.59637451171875,-89.77722930908203,-179.9478759765625,-4.0528,-1.9656,1.0296,0.398,-0.0098,0.0016,-1.2274,0.5439,-0.0784,0.2181,-0.0054,0.0009,-1.0474,-2.0633,-3.9992,0.398,-0.0098,0.0016,0.0739,0.5134,-1.2404,0.2181,-0.0054,0.0009,1.2274,16.5495,,,20.4,moving
2026-09-21T09:00:00.100+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,690.35546875,60.547157287597656,486.7665710449219,178.59954833984375,-89.77711486816406,-179.9447479248047,-4.0996,-2.0435,0.9821,0.3943,-0.0097,0.0015,-1.2743,0.466,-0.1258,0.2144,-0.0053,0.0009,-1.0,-2.1423,-4.0445,0.3943,-0.0097,0.0015,0.1214,0.4344,-1.2857,0.2144,-0.0053,0.0009,1.2743,17.0812,,,18.6,moving
2026-09-21T09:00:00.157+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,690.923583984375,60.57671356201172,486.7579345703125,178.60165405273438,-89.77784729003906,-179.94386291503906,-4.0996,-2.0435,0.9821,0.3943,-0.0097,0.0015,-1.2743,0.466,-0.1258,0.2144,-0.0053,0.0009,-1.0,-2.1423,-4.0445,0.3943,-0.0097,0.0015,0.1214,0.4344,-1.2857,0.2144,-0.0053,0.0009,1.2743,17.6493,,,18.6,moving
2026-09-21T09:00:00.212+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,691.4821166992188,60.57620620727539,486.79803466796875,178.6014404296875,-89.77433776855469,-179.94692993164062,-3.9527,-1.8956,0.8707,0.3891,-0.0095,0.0015,-1.1274,0.6139,-0.2373,0.2092,-0.0051,0.0008,-0.8877,-1.9906,-3.9019,0.3891,-0.0095,0.0015,0.2336,0.5861,-1.1431,0.2092,-0.0051,0.0008,1.1274,18.2078,,,18.6,moving
2026-09-21T09:00:00.269+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,692.0389404296875,60.540584564208984,486.8254089355469,178.5983428955078,-89.77178192138672,-179.9435272216797,-4.1497,-1.6413,0.7483,0.3845,-0.0094,0.0015,-1.3244,0.8682,-0.3597,0.2046,-0.005,0.0008,-0.7663,-1.7416,-4.1053,0.3845,-0.0094,0.0015,0.355,0.8351,-1.3465,0.2046,-0.005,0.0008,1.3244,18.7646,,,18.6,moving
2026-09-21T09:00:00.324+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,692.6011962890625,60.52079391479492,486.7516784667969,178.59657287597656,-89.77782440185547,-179.941162109375,-4.1497,-1.6413,0.7483,0.3845,-0.0094,0.0015,-1.3244,0.8682,-0.3597,0.2046,-0.005,0.0008,-0.7663,-1.7416,-4.1053,0.3845,-0.0094,0.0015,0.355,0.8351,-1.3465,0.2046,-0.005,0.0008,1.3244,19.3269,,,18.6,moving
2026-09-21T09:00:00.379+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,693.1583251953125,60.53150939941406,486.80523681640625,178.59727478027344,-89.77362823486328,-179.9416046142578,-4.1375,-1.6863,0.6485,0.3766,-0.0092,0.0015,-1.3122,0.8232,-0.4595,0.1967,-0.0048,0.0008,-0.6666,-1.7865,-4.0923,0.3766,-0.0092,0.0015,0.4548,0.7902,-1.3335,0.1967,-0.0048,0.0008,1.3122,19.884,,,18.6,moving
2026-09-21T09:00:00.437+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,693.7269897460938,60.55349349975586,486.80224609375,178.59918212890625,-89.77372741699219,-179.94451904296875,-4.1375,-1.6863,0.6485,0.3766,-0.0092,0.0015,-1.3122,0.8232,-0.4595,0.1967,-0.0048,0.0008,-0.6666,-1.7865,-4.0923,0.3766,-0.0092,0.0015,0.4548,0.7902,-1.3335,0.1967,-0.0048,0.0008,1.3122,20.4527,,,18.6,moving
2026-09-21T09:00:00.492+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,694.2881469726562,60.57512664794922,486.7463684082031,178.60098266601562,-89.77812194824219,-179.94314575195312,-4.3003,-1.7569,0.8167,0.3814,-0.0093,0.0015,-1.475,0.7526,-0.2913,0.2015,-0.0049,0.0008,-0.8348,-1.8607,-4.2529,0.3814,-0.0093,0.0015,0.2865,0.716,-1.4941,0.2015,-0.0049,0.0008,1.475,21.0139,,,18.6,moving
2026-09-21T09:00:00.548+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,694.8609619140625,60.565879821777344,486.7176513671875,178.6000213623047,-89.78057098388672,-179.94175720214844,-4.3003,-1.7569,0.8167,0.3814,-0.0093,0.0015,-1.475,0.7526,-0.2913,0.2015,-0.0049,0.0008,-0.8348,-1.8607,-4.2529,0.3814,-0.0093,0.0015,0.2865,0.716,-1.4941,0.2015,-0.0049,0.0008,1.475,21.5867,,,18.6,moving
2026-09-21T09:00:00.605+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,695.4266967773438,60.546268463134766,486.72821044921875,178.5983123779297,-89.77980041503906,-179.94300842285156,-4.789,-1.8133,1.1628,0.3823,-0.0093,0.0015,-1.9636,0.6963,0.0548,0.2024,-0.0049,0.0008,-1.1831,-1.9285,-4.7387,0.3823,-0.0093,0.0015,-0.0618,0.6481,-1.9799,0.2024,-0.0049,0.0008,1.9636,22.1524,,,18.6,moving
2026-09-21T09:00:00.660+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,695.9939575195312,60.55031204223633,486.7632141113281,178.59869384765625,-89.77677154541016,-179.94735717773438,-4.6393,-1.4771,1.3926,0.393,-0.0096,0.0015,-1.8139,1.0324,0.2846,0.2131,-0.0052,0.0008,-1.4119,-1.5888,-4.5963,0.393,-0.0096,0.0015,-0.2906,0.9879,-1.8375,0.2131,-0.0052,0.0008,1.8139,22.7197,,,18.6,moving
2026-09-21T09:00:00.716+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,696.55078125,60.572227478027344,486.74249267578125,178.6001739501953,-89.77825164794922,-179.94439697265625,-4.6393,-1.4771,1.3926,0.393,-0.0096,0.0015,-1.8139,1.0324,0.2846,0.2131,-0.0052,0.0008,-1.4119,-1.5888,-4.5963,0.393,-0.0096,0.0015,-0.2906,0.9879,-1.8375,0.2131,-0.0052,0.0008,1.8139,23.2765,,,18.6,moving
2026-09-21T09:00:00.773+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,697.0994262695312,60.596405029296875,486.7245788574219,178.6020050048828,-89.77967834472656,-179.94064331054688,-4.6866,-1.32,1.6413,0.3912,-0.0096,0.0015,-1.8612,1.1895,0.5334,0.2113,-0.0052,0.0008,-1.6605,-1.4323,-4.6467,0.3912,-0.0096,0.0015,-0.5392,1.1444,-1.8879,0.2113,-0.0052,0.0008,1.8612,23.8251,,,18.6,moving
2026-09-21T09:00:00.829+09:00,TRIAL_01_TEST_P01,TEST_P01,SOFT_GRIP_ENTRY,697.58203125,60.59964370727539,486.756591796875,178.602294921875,-89.77693176269531,-179.94021606445312,-4.6866,-1.32,1.6413,0.3912,-0.0096,0.0015,-1.8612,1.1895,0.5334,0.2113,-0.0052,0.0008,-1.6605,-1.4323,-4.6467,0.3912,-0.0096,0.0015,-0.5392,1.1444,-1.8879,0.2113,-0.0052,0.0008,1.8612,24.3077,,,18.6,moving
2026-09-21T09:00:03.009+09:00,TRIAL_01_TEST_P01,TEST_P01,PULL_TEST,698.2864990234375,60.542728424072266,486.7747802734375,178.5985107421875,-89.77196502685547,-179.94078063964844,-2.8995,-1.4835,2.1204,0.5276,-0.0129,0.0021,0.0,0.0,0.0,0.0,0.0,0.0,-2.1333,-1.5518,-2.8538,0.5276,-0.0129,0.0021,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0014,18.4,moving
